time in min;cell voltage in V;current in A;mean current density in A/cm^2;efficiency in percent;s00001  current density in A/cm^2;s00001  U_OCV in V;s00001  U_act in V;s00001  U_ohm in V;s00001  U_trans in V;s00001  U_act_a in V;s00001  U_trans_a in V;s00001  catalyst coverage gas 1;s00001  catalyst coverage gas 2;s00001  membrane saturation gas 1;s00001  membrane saturation gas 2;s00001  total_resistance in ohm cm^2;s00001  intake air in mol/s;s00001  o2 in mol/s;s00001  concentration gas 1 in mol/s;s00001  concentration gas 2 in mol/s;s00001  cathode h2o in mol/s;s00001  intake fuel in mol/s;s00001  h2 in mol/s;s00001  anode h2o in mol/s;s00002  current density in A/cm^2;s00002  U_OCV in V;s00002  U_act in V;s00002  U_ohm in V;s00002  U_trans in V;s00002  U_act_a in V;s00002  U_trans_a in V;s00002  catalyst coverage gas 1;s00002  catalyst coverage gas 2;s00002  membrane saturation gas 1;s00002  membrane saturation gas 2;s00002  total_resistance in ohm cm^2;s00002  intake air in mol/s;s00002  o2 in mol/s;s00002  concentration gas 1 in mol/s;s00002  concentration gas 2 in mol/s;s00002  cathode h2o in mol/s;s00002  intake fuel in mol/s;s00002  h2 in mol/s;s00002  anode h2o in mol/s;s00003  current density in A/cm^2;s00003  U_OCV in V;s00003  U_act in V;s00003  U_ohm in V;s00003  U_trans in V;s00003  U_act_a in V;s00003  U_trans_a in V;s00003  catalyst coverage gas 1;s00003  catalyst coverage gas 2;s00003  membrane saturation gas 1;s00003  membrane saturation gas 2;s00003  total_resistance in ohm cm^2;s00003  intake air in mol/s;s00003  o2 in mol/s;s00003  concentration gas 1 in mol/s;s00003  concentration gas 2 in mol/s;s00003  cathode h2o in mol/s;s00003  intake fuel in mol/s;s00003  h2 in mol/s;s00003  anode h2o in mol/s;s00004  current density in A/cm^2;s00004  U_OCV in V;s00004  U_act in V;s00004  U_ohm in V;s00004  U_trans in V;s00004  U_act_a in V;s00004  U_trans_a in V;s00004  catalyst coverage gas 1;s00004  catalyst coverage gas 2;s00004  membrane saturation gas 1;s00004  membrane saturation gas 2;s00004  total_resistance in ohm cm^2;s00004  intake air in mol/s;s00004  o2 in mol/s;s00004  concentration gas 1 in mol/s;s00004  concentration gas 2 in mol/s;s00004  cathode h2o in mol/s;s00004  intake fuel in mol/s;s00004  h2 in mol/s;s00004  anode h2o in mol/s;s00005  current density in A/cm^2;s00005  U_OCV in V;s00005  U_act in V;s00005  U_ohm in V;s00005  U_trans in V;s00005  U_act_a in V;s00005  U_trans_a in V;s00005  catalyst coverage gas 1;s00005  catalyst coverage gas 2;s00005  membrane saturation gas 1;s00005  membrane saturation gas 2;s00005  total_resistance in ohm cm^2;s00005  intake air in mol/s;s00005  o2 in mol/s;s00005  concentration gas 1 in mol/s;s00005  concentration gas 2 in mol/s;s00005  cathode h2o in mol/s;s00005  intake fuel in mol/s;s00005  h2 in mol/s;s00005  anode h2o in mol/s;s00006  current density in A/cm^2;s00006  U_OCV in V;s00006  U_act in V;s00006  U_ohm in V;s00006  U_trans in V;s00006  U_act_a in V;s00006  U_trans_a in V;s00006  catalyst coverage gas 1;s00006  catalyst coverage gas 2;s00006  membrane saturation gas 1;s00006  membrane saturation gas 2;s00006  total_resistance in ohm cm^2;s00006  intake air in mol/s;s00006  o2 in mol/s;s00006  concentration gas 1 in mol/s;s00006  concentration gas 2 in mol/s;s00006  cathode h2o in mol/s;s00006  intake fuel in mol/s;s00006  h2 in mol/s;s00006  anode h2o in mol/s;s00007  current density in A/cm^2;s00007  U_OCV in V;s00007  U_act in V;s00007  U_ohm in V;s00007  U_trans in V;s00007  U_act_a in V;s00007  U_trans_a in V;s00007  catalyst coverage gas 1;s00007  catalyst coverage gas 2;s00007  membrane saturation gas 1;s00007  membrane saturation gas 2;s00007  total_resistance in ohm cm^2;s00007  intake air in mol/s;s00007  o2 in mol/s;s00007  concentration gas 1 in mol/s;s00007  concentration gas 2 in mol/s;s00007  cathode h2o in mol/s;s00007  intake fuel in mol/s;s00007  h2 in mol/s;s00007  anode h2o in mol/s;s00008  current density in A/cm^2;s00008  U_OCV in V;s00008  U_act in V;s00008  U_ohm in V;s00008  U_trans in V;s00008  U_act_a in V;s00008  U_trans_a in V;s00008  catalyst coverage gas 1;s00008  catalyst coverage gas 2;s00008  membrane saturation gas 1;s00008  membrane saturation gas 2;s00008  total_resistance in ohm cm^2;s00008  intake air in mol/s;s00008  o2 in mol/s;s00008  concentration gas 1 in mol/s;s00008  concentration gas 2 in mol/s;s00008  cathode h2o in mol/s;s00008  intake fuel in mol/s;s00008  h2 in mol/s;s00008  anode h2o in mol/s;s00009  current density in A/cm^2;s00009  U_OCV in V;s00009  U_act in V;s00009  U_ohm in V;s00009  U_trans in V;s00009  U_act_a in V;s00009  U_trans_a in V;s00009  catalyst coverage gas 1;s00009  catalyst coverage gas 2;s00009  membrane saturation gas 1;s00009  membrane saturation gas 2;s00009  total_resistance in ohm cm^2;s00009  intake air in mol/s;s00009  o2 in mol/s;s00009  concentration gas 1 in mol/s;s00009  concentration gas 2 in mol/s;s00009  cathode h2o in mol/s;s00009  intake fuel in mol/s;s00009  h2 in mol/s;s00009  anode h2o in mol/s;s00010  current density in A/cm^2;s00010  U_OCV in V;s00010  U_act in V;s00010  U_ohm in V;s00010  U_trans in V;s00010  U_act_a in V;s00010  U_trans_a in V;s00010  catalyst coverage gas 1;s00010  catalyst coverage gas 2;s00010  membrane saturation gas 1;s00010  membrane saturation gas 2;s00010  total_resistance in ohm cm^2;s00010  intake air in mol/s;s00010  o2 in mol/s;s00010  concentration gas 1 in mol/s;s00010  concentration gas 2 in mol/s;s00010  cathode h2o in mol/s;s00010  intake fuel in mol/s;s00010  h2 in mol/s;s00010  anode h2o in mol/s
1;0.731115674741335;155.5;0.552875991447875;61.1979102301721;0.528216375274835;1.19467424948259;0.409451649153137;0.0462001740020295;0.00282847749732578;0.00506292319287481;1.5286368226886e-05;0;0;0;0;0.0874644864578294;0.00346074428733584;0.0006849486654655;0;0;0.000199083975595361;0.00163458106479937;0.00120873293905676;0.000123664890978418;0.539759341330178;1.19433468613551;0.411953769676449;0.0428641785801969;0.00313342601681941;0.00525159705640391;1.59824683884186e-05;0;0;0;0;0.0794135002361661;0.00349998643033695;0.000645706522464387;0;0;0.000277568261597586;0.00155609677879715;0.00113024865305454;0.000123664890978418;0.554681449458157;1.19399506812573;0.414772208452096;0.0390862785694571;0.00351200625944842;0.00549201150328375;1.68495688108618e-05;0;0;0;0;0.070466172264529;0.00353986948223821;0.000605823470563127;0;0;0.000357334365400105;0.00147633067499463;0.00105048254925202;0.000123664890978418;0.570908746847267;1.19365539460483;0.417817084103996;0.0349632843244265;0.00397066606053092;0.00577124208983394;1.78514317838301e-05;0;0;0;0;0.0612414584949074;0.00358053612949487;0.000565156823306465;0;0;0.00043866765991343;0.0013949973804813;0.000969149254738695;0.000123664890978418;0.58391437264561;1.19331566471742;0.420891785628812;0.0307395382236499;0.00449732249098561;0.00605268970525589;1.88753623617247e-05;0;0;0;0;0.0526439143540425;0.00362210132310008;0.000523591629701253;0;0;0.000521798047123854;0.00131186699327088;0.000886018867528271;0.000123664890978418;0.588934522135112;1.19297587760105;0.423805359906713;0.0266711755135069;0.0050681826315824;0.00629563794667766;1.97912068478344e-05;0;0;0;0;0.04528716607886;0.00366453506392064;0.000481157888880696;0;0;0.000606665528764968;0.00122699951162977;0.000801151385887157;0.000123664890978418;0.58269928772526;1.19263603238617;0.426432460145072;0.0229395322904322;0.00565635559900654;0.00647129358827305;2.05025759071634e-05;0;0;0;0;0.0393677026446755;0.00370759178862908;0.000438101164172259;0;0;0.000692778978181842;0.00114088606221289;0.000715037936470283;0.000123664890978418;0.564162043092324;1.19229612819596;0.428724750984961;0.0196237209703138;0.00623957063695814;0.00657085606677532;2.09750655400504e-05;0;0;0;0;0.0347838377476636;0.00375085363967247;0.000394839313128869;0;0;0.000779302680268623;0.00105436236012611;0.000628514234383502;0.000123664890978418;0.53256936954061;1.19195616414628;0.430603964266878;0.0168483124271086;0.00678141629869587;0.00658569750528703;2.11740786405897e-05;0;0;0;0;0.0316359020828438;0.00379386041675691;0.000351832536044427;0;0;0.000865316234437507;0.000968348805957227;0.000542500680214618;0.000123664890978418;0.482914406429401;1.19161613934556;0.431673986877403;0.015207260220389;0.00715072816803927;0.00644778796281806;2.08681382064946e-05;0;0;0;0;0.0314905913303131;0.00383626128057801;0.000309431672223325;0;0;0.000950117962079709;0.000883547078315025;0.000457698952572416;0.000123664890978418
2;0.731115674741335;155.5;0.552875991447875;61.1979102301721;0.528216375274835;1.19467424948259;0.409451649153137;0.0462001740020295;0.00282847749732578;0.00506292319287481;1.5286368226886e-05;0;0;0;0;0.0874644864578294;0.00346074428733584;0.0006849486654655;0;0;0.000199083975595361;0.00163458106479937;0.00120873293905676;0.000123664890978418;0.539759341330178;1.19433468613551;0.411953769676449;0.0428641785801969;0.00313342601681941;0.00525159705640391;1.59824683884186e-05;0;0;0;0;0.0794135002361661;0.00349998643033695;0.000645706522464387;0;0;0.000277568261597586;0.00155609677879715;0.00113024865305454;0.000123664890978418;0.554681449458157;1.19399506812573;0.414772208452096;0.0390862785694571;0.00351200625944842;0.00549201150328375;1.68495688108618e-05;0;0;0;0;0.070466172264529;0.00353986948223821;0.000605823470563127;0;0;0.000357334365400105;0.00147633067499463;0.00105048254925202;0.000123664890978418;0.570908746847267;1.19365539460483;0.417817084103996;0.0349632843244265;0.00397066606053092;0.00577124208983394;1.78514317838301e-05;0;0;0;0;0.0612414584949074;0.00358053612949487;0.000565156823306465;0;0;0.00043866765991343;0.0013949973804813;0.000969149254738695;0.000123664890978418;0.58391437264561;1.19331566471742;0.420891785628812;0.0307395382236499;0.00449732249098561;0.00605268970525589;1.88753623617247e-05;0;0;0;0;0.0526439143540425;0.00362210132310008;0.000523591629701253;0;0;0.000521798047123854;0.00131186699327088;0.000886018867528271;0.000123664890978418;0.588934522135112;1.19297587760105;0.423805359906713;0.0266711755135069;0.0050681826315824;0.00629563794667766;1.97912068478344e-05;0;0;0;0;0.04528716607886;0.00366453506392064;0.000481157888880696;0;0;0.000606665528764968;0.00122699951162977;0.000801151385887157;0.000123664890978418;0.58269928772526;1.19263603238617;0.426432460145072;0.0229395322904322;0.00565635559900654;0.00647129358827305;2.05025759071634e-05;0;0;0;0;0.0393677026446755;0.00370759178862908;0.000438101164172259;0;0;0.000692778978181842;0.00114088606221289;0.000715037936470283;0.000123664890978418;0.564162043092324;1.19229612819596;0.428724750984961;0.0196237209703138;0.00623957063695814;0.00657085606677532;2.09750655400504e-05;0;0;0;0;0.0347838377476636;0.00375085363967247;0.000394839313128869;0;0;0.000779302680268623;0.00105436236012611;0.000628514234383502;0.000123664890978418;0.53256936954061;1.19195616414628;0.430603964266878;0.0168483124271086;0.00678141629869587;0.00658569750528703;2.11740786405897e-05;0;0;0;0;0.0316359020828438;0.00379386041675691;0.000351832536044427;0;0;0.000865316234437507;0.000968348805957227;0.000542500680214618;0.000123664890978418;0.482914406429401;1.19161613934556;0.431673986877403;0.015207260220389;0.00715072816803927;0.00644778796281806;2.08681382064946e-05;0;0;0;0;0.0314905913303131;0.00383626128057801;0.000309431672223325;0;0;0.000950117962079709;0.000883547078315025;0.000457698952572416;0.000123664890978418
3;0.731115674741335;155.5;0.552875991447875;61.1979102301721;0.528216375274835;1.19467424948259;0.409451649153137;0.0462001740020295;0.00282847749732578;0.00506292319287481;1.5286368226886e-05;0;0;0;0;0.0874644864578294;0.00346074428733584;0.0006849486654655;0;0;0.000199083975595361;0.00163458106479937;0.00120873293905676;0.000123664890978418;0.539759341330178;1.19433468613551;0.411953769676449;0.0428641785801969;0.00313342601681941;0.00525159705640391;1.59824683884186e-05;0;0;0;0;0.0794135002361661;0.00349998643033695;0.000645706522464387;0;0;0.000277568261597586;0.00155609677879715;0.00113024865305454;0.000123664890978418;0.554681449458157;1.19399506812573;0.414772208452096;0.0390862785694571;0.00351200625944842;0.00549201150328375;1.68495688108618e-05;0;0;0;0;0.070466172264529;0.00353986948223821;0.000605823470563127;0;0;0.000357334365400105;0.00147633067499463;0.00105048254925202;0.000123664890978418;0.570908746847267;1.19365539460483;0.417817084103996;0.0349632843244265;0.00397066606053092;0.00577124208983394;1.78514317838301e-05;0;0;0;0;0.0612414584949074;0.00358053612949487;0.000565156823306465;0;0;0.00043866765991343;0.0013949973804813;0.000969149254738695;0.000123664890978418;0.58391437264561;1.19331566471742;0.420891785628812;0.0307395382236499;0.00449732249098561;0.00605268970525589;1.88753623617247e-05;0;0;0;0;0.0526439143540425;0.00362210132310008;0.000523591629701253;0;0;0.000521798047123854;0.00131186699327088;0.000886018867528271;0.000123664890978418;0.588934522135112;1.19297587760105;0.423805359906713;0.0266711755135069;0.0050681826315824;0.00629563794667766;1.97912068478344e-05;0;0;0;0;0.04528716607886;0.00366453506392064;0.000481157888880696;0;0;0.000606665528764968;0.00122699951162977;0.000801151385887157;0.000123664890978418;0.58269928772526;1.19263603238617;0.426432460145072;0.0229395322904322;0.00565635559900654;0.00647129358827305;2.05025759071634e-05;0;0;0;0;0.0393677026446755;0.00370759178862908;0.000438101164172259;0;0;0.000692778978181842;0.00114088606221289;0.000715037936470283;0.000123664890978418;0.564162043092324;1.19229612819596;0.428724750984961;0.0196237209703138;0.00623957063695814;0.00657085606677532;2.09750655400504e-05;0;0;0;0;0.0347838377476636;0.00375085363967247;0.000394839313128869;0;0;0.000779302680268623;0.00105436236012611;0.000628514234383502;0.000123664890978418;0.53256936954061;1.19195616414628;0.430603964266878;0.0168483124271086;0.00678141629869587;0.00658569750528703;2.11740786405897e-05;0;0;0;0;0.0316359020828438;0.00379386041675691;0.000351832536044427;0;0;0.000865316234437507;0.000968348805957227;0.000542500680214618;0.000123664890978418;0.482914406429401;1.19161613934556;0.431673986877403;0.015207260220389;0.00715072816803927;0.00644778796281806;2.08681382064946e-05;0;0;0;0;0.0314905913303131;0.00383626128057801;0.000309431672223325;0;0;0.000950117962079709;0.000883547078315025;0.000457698952572416;0.000123664890978418
4;0.731115674741335;155.5;0.552875991447875;61.1979102301721;0.528216375274835;1.19467424948259;0.409451649153137;0.0462001740020295;0.00282847749732578;0.00506292319287481;1.5286368226886e-05;0;0;0;0;0.0874644864578294;0.00346074428733584;0.0006849486654655;0;0;0.000199083975595361;0.00163458106479937;0.00120873293905676;0.000123664890978418;0.539759341330178;1.19433468613551;0.411953769676449;0.0428641785801969;0.00313342601681941;0.00525159705640391;1.59824683884186e-05;0;0;0;0;0.0794135002361661;0.00349998643033695;0.000645706522464387;0;0;0.000277568261597586;0.00155609677879715;0.00113024865305454;0.000123664890978418;0.554681449458157;1.19399506812573;0.414772208452096;0.0390862785694571;0.00351200625944842;0.00549201150328375;1.68495688108618e-05;0;0;0;0;0.070466172264529;0.00353986948223821;0.000605823470563127;0;0;0.000357334365400105;0.00147633067499463;0.00105048254925202;0.000123664890978418;0.570908746847267;1.19365539460483;0.417817084103996;0.0349632843244265;0.00397066606053092;0.00577124208983394;1.78514317838301e-05;0;0;0;0;0.0612414584949074;0.00358053612949487;0.000565156823306465;0;0;0.00043866765991343;0.0013949973804813;0.000969149254738695;0.000123664890978418;0.58391437264561;1.19331566471742;0.420891785628812;0.0307395382236499;0.00449732249098561;0.00605268970525589;1.88753623617247e-05;0;0;0;0;0.0526439143540425;0.00362210132310008;0.000523591629701253;0;0;0.000521798047123854;0.00131186699327088;0.000886018867528271;0.000123664890978418;0.588934522135112;1.19297587760105;0.423805359906713;0.0266711755135069;0.0050681826315824;0.00629563794667766;1.97912068478344e-05;0;0;0;0;0.04528716607886;0.00366453506392064;0.000481157888880696;0;0;0.000606665528764968;0.00122699951162977;0.000801151385887157;0.000123664890978418;0.58269928772526;1.19263603238617;0.426432460145072;0.0229395322904322;0.00565635559900654;0.00647129358827305;2.05025759071634e-05;0;0;0;0;0.0393677026446755;0.00370759178862908;0.000438101164172259;0;0;0.000692778978181842;0.00114088606221289;0.000715037936470283;0.000123664890978418;0.564162043092324;1.19229612819596;0.428724750984961;0.0196237209703138;0.00623957063695814;0.00657085606677532;2.09750655400504e-05;0;0;0;0;0.0347838377476636;0.00375085363967247;0.000394839313128869;0;0;0.000779302680268623;0.00105436236012611;0.000628514234383502;0.000123664890978418;0.53256936954061;1.19195616414628;0.430603964266878;0.0168483124271086;0.00678141629869587;0.00658569750528703;2.11740786405897e-05;0;0;0;0;0.0316359020828438;0.00379386041675691;0.000351832536044427;0;0;0.000865316234437507;0.000968348805957227;0.000542500680214618;0.000123664890978418;0.482914406429401;1.19161613934556;0.431673986877403;0.015207260220389;0.00715072816803927;0.00644778796281806;2.08681382064946e-05;0;0;0;0;0.0314905913303131;0.00383626128057801;0.000309431672223325;0;0;0.000950117962079709;0.000883547078315025;0.000457698952572416;0.000123664890978418
5;0.731115674741335;155.5;0.552875991447875;61.1979102301721;0.528216375274835;1.19467424948259;0.409451649153137;0.0462001740020295;0.00282847749732578;0.00506292319287481;1.5286368226886e-05;0;0;0;0;0.0874644864578294;0.00346074428733584;0.0006849486654655;0;0;0.000199083975595361;0.00163458106479937;0.00120873293905676;0.000123664890978418;0.539759341330178;1.19433468613551;0.411953769676449;0.0428641785801969;0.00313342601681941;0.00525159705640391;1.59824683884186e-05;0;0;0;0;0.0794135002361661;0.00349998643033695;0.000645706522464387;0;0;0.000277568261597586;0.00155609677879715;0.00113024865305454;0.000123664890978418;0.554681449458157;1.19399506812573;0.414772208452096;0.0390862785694571;0.00351200625944842;0.00549201150328375;1.68495688108618e-05;0;0;0;0;0.070466172264529;0.00353986948223821;0.000605823470563127;0;0;0.000357334365400105;0.00147633067499463;0.00105048254925202;0.000123664890978418;0.570908746847267;1.19365539460483;0.417817084103996;0.0349632843244265;0.00397066606053092;0.00577124208983394;1.78514317838301e-05;0;0;0;0;0.0612414584949074;0.00358053612949487;0.000565156823306465;0;0;0.00043866765991343;0.0013949973804813;0.000969149254738695;0.000123664890978418;0.58391437264561;1.19331566471742;0.420891785628812;0.0307395382236499;0.00449732249098561;0.00605268970525589;1.88753623617247e-05;0;0;0;0;0.0526439143540425;0.00362210132310008;0.000523591629701253;0;0;0.000521798047123854;0.00131186699327088;0.000886018867528271;0.000123664890978418;0.588934522135112;1.19297587760105;0.423805359906713;0.0266711755135069;0.0050681826315824;0.00629563794667766;1.97912068478344e-05;0;0;0;0;0.04528716607886;0.00366453506392064;0.000481157888880696;0;0;0.000606665528764968;0.00122699951162977;0.000801151385887157;0.000123664890978418;0.58269928772526;1.19263603238617;0.426432460145072;0.0229395322904322;0.00565635559900654;0.00647129358827305;2.05025759071634e-05;0;0;0;0;0.0393677026446755;0.00370759178862908;0.000438101164172259;0;0;0.000692778978181842;0.00114088606221289;0.000715037936470283;0.000123664890978418;0.564162043092324;1.19229612819596;0.428724750984961;0.0196237209703138;0.00623957063695814;0.00657085606677532;2.09750655400504e-05;0;0;0;0;0.0347838377476636;0.00375085363967247;0.000394839313128869;0;0;0.000779302680268623;0.00105436236012611;0.000628514234383502;0.000123664890978418;0.53256936954061;1.19195616414628;0.430603964266878;0.0168483124271086;0.00678141629869587;0.00658569750528703;2.11740786405897e-05;0;0;0;0;0.0316359020828438;0.00379386041675691;0.000351832536044427;0;0;0.000865316234437507;0.000968348805957227;0.000542500680214618;0.000123664890978418;0.482914406429401;1.19161613934556;0.431673986877403;0.015207260220389;0.00715072816803927;0.00644778796281806;2.08681382064946e-05;0;0;0;0;0.0314905913303131;0.00383626128057801;0.000309431672223325;0;0;0.000950117962079709;0.000883547078315025;0.000457698952572416;0.000123664890978418
6;0.665848149387114;311.1;1.16783859498827;55.7347033867595;1.0000117919132;1.19467424948259;0.428272647582471;0.0874655178314622;0.00560606696253087;0.0094529910597776;2.8953312037663e-05;0;0;0;0;0.0874644864578294;0.0069237141336989;0.00137033781238789;0;0;0.000398295979470847;0.00327021330713238;0.00241824319833157;0.000247409309217916;1.03681297159623;1.19433468613551;0.431035267332575;0.0832016300903965;0.00629979209317019;0.00991893544123452;3.06635130376374e-05;0;0;0;0;0.0802474818214346;0.00699516998425432;0.00129888196183247;0;0;0.000541207680581683;0.00312730160602154;0.00227533149722073;0.000247409309217916;1.08495210899219;1.19399506812573;0.434269167172186;0.0781001325108302;0.00721679229427535;0.0105277976731822;3.28703986627681e-05;0;0;0;0;0.0719848663028796;0.00707028288402007;0.00122376906206671;0;0;0.000691433480113203;0.00297707580649002;0.00212510569768921;0.000247409309217916;1.14476829761922;1.19365539460483;0.438018807393599;0.0719969344409343;0.00845224127553951;0.0113031675456934;3.56733589041896e-05;0;0;0;0;0.0628921455902184;0.0071505026037422;0.00114354934234459;0;0;0.000851872919557453;0.00281663636704577;0.00196466625824497;0.000247409309217916;1.20897527088529;1.19331566471742;0.442140735506901;0.0649996940923835;0.0100820609904402;0.0122054600442157;3.89684406308189e-05;0;0;0;0;0.0537642875397995;0.00723673392733996;0.00105731801874683;0;0;0.00102433556675297;0.00264417371985026;0.00179220361104945;0.000247409309217916;1.26214882222758;1.19297587760105;0.446304380478123;0.0575503858371286;0.0121105946855954;0.0131196271648241;4.23864281926703e-05;0;0;0;0;0.0455971473598155;0.0073281250229385;0.000965926923148287;0;0;0.00120711775795005;0.00246139152865317;0.00160942141985236;0.000247409309217916;1.28706390882079;1.19263603238617;0.450121547151617;0.0502899119496407;0.0144323085415034;0.0138994080762925;4.54192240935448e-05;0;0;0;0;0.0390733603863667;0.00742157501805596;0.000872476928030821;0;0;0.00139401774818499;0.00227449153841824;0.00142252142961743;0.000247409309217916;1.27551768038501;1.19229612819596;0.453285268665985;0.0438391360999273;0.0168299261149456;0.0144458144368944;4.76901336198059e-05;0;0;0;0;0.0343696812471424;0.00751141154321371;0.000782640402873072;0;0;0.00157369079850048;0.00209481848810274;0.00124284837930193;0.000247409309217916;1.22932249374884;1.19195616414628;0.455535749458918;0.0388894243274366;0.0189333405850936;0.0147003613383586;4.89513367519683e-05;0;0;0;0;0.0316348431963061;0.00759091633221773;0.000703135613869052;0;0;0.00173270037650852;0.0019358089100947;0.00108383880129389;0.000247409309217916;1.14881260369433;1.19161613934556;0.456664742447601;0.0362029692830012;0.0202678050476275;0.0145834914880592;4.88798607985274e-05;0;0;0;0;0.0315133810045087;0.00765895782053092;0.000635094125555868;0;0;0.00186878335313489;0.00179972593346834;0.000947755824667527;0.000247409309217916
